,Date,polarity
875,16/08/19,-7.1428571428571415
876,16/08/19,-7.1428571428571415
877,16/08/19,-7.1428571428571415
878,18/08/19,0.0
879,20/08/19,0.0
880,20/08/19,0.0
881,20/08/19,28.57142857142857
882,22/08/19,0.0
883,23/08/19,0.0
884,23/08/19,0.0
885,24/08/19,0.0
886,26/08/19,0.0
887,26/08/19,0.0
888,26/08/19,0.0
889,26/08/19,0.0
890,26/08/19,0.0
891,26/08/19,0.0
892,26/08/19,0.0
893,26/08/19,0.0
894,26/08/19,0.0
895,27/08/19,0.0
896,27/08/19,0.0
897,27/08/19,0.0
898,27/08/19,0.0
899,27/08/19,0.0
900,27/08/19,0.0
901,27/08/19,0.0
902,27/08/19,0.0
903,27/08/19,0.0
904,27/08/19,-12.5
905,27/08/19,0.0
906,27/08/19,0.0
907,27/08/19,0.0
908,27/08/19,31.25
909,27/08/19,0.0
910,27/08/19,0.0
911,27/08/19,0.0
912,27/08/19,0.0
913,27/08/19,0.0
914,27/08/19,-50.0
915,27/08/19,50.0
916,27/08/19,0.0
917,27/08/19,0.0
918,28/08/19,0.0
919,28/08/19,0.0
920,28/08/19,0.0
921,28/08/19,0.0
922,29/08/19,0.0
923,29/08/19,0.0
924,29/08/19,0.0
925,29/08/19,0.0
926,29/08/19,0.0
927,29/08/19,37.5
928,29/08/19,-6.666666666666667
929,29/08/19,0.0
930,29/08/19,0.0
931,29/08/19,23.333333333333332
932,30/08/19,0.0
933,30/08/19,0.0
934,03/09/19,0.0
935,03/09/19,0.0
936,03/09/19,0.0
937,03/09/19,0.0
938,03/09/19,0.0
939,03/09/19,0.0
940,03/09/19,0.0
941,03/09/19,0.0
942,04/09/19,0.0
943,04/09/19,0.0
944,04/09/19,0.0
945,05/09/19,0.0
946,05/09/19,16.25
947,05/09/19,0.0
948,05/09/19,-12.5
949,06/09/19,0.0
950,07/09/19,0.0
951,07/09/19,-30.0
952,07/09/19,12.5
953,11/09/19,0.0
954,11/09/19,0.0
955,11/09/19,0.0
956,11/09/19,0.0
957,11/09/19,0.0
958,11/09/19,0.0
959,11/09/19,10.0
960,11/09/19,0.0
961,11/09/19,0.0
962,11/09/19,0.0
963,13/09/19,0.0
964,13/09/19,-16.666666666666664
965,16/09/19,0.0
966,16/09/19,0.0
967,16/09/19,0.0
968,16/09/19,0.0
969,17/09/19,0.0
970,17/09/19,0.0
971,18/09/19,0.0
972,18/09/19,25.0
973,18/09/19,0.0
974,18/09/19,0.0
975,18/09/19,0.0
976,18/09/19,0.0
977,18/09/19,0.0
978,18/09/19,25.0
979,18/09/19,0.0
980,18/09/19,0.0
981,18/09/19,0.0
982,18/09/19,0.0
983,18/09/19,20.0
984,18/09/19,10.0
985,18/09/19,0.0
986,19/09/19,0.0
987,19/09/19,0.0
988,19/09/19,0.0
989,19/09/19,0.0
990,19/09/19,0.0
991,19/09/19,0.0
992,19/09/19,0.0
993,19/09/19,0.0
994,19/09/19,0.0
995,19/09/19,-1.2499999999999991
996,19/09/19,6.8181818181818175
997,20/09/19,0.0
998,20/09/19,0.0
999,20/09/19,0.0
1000,20/09/19,0.0
1001,20/09/19,0.0
1002,20/09/19,-11.11111111111111
1003,20/09/19,0.0
1004,20/09/19,0.0
1005,20/09/19,-15.0
1006,20/09/19,50.0
1007,20/09/19,0.0
1008,23/09/19,0.0
1009,23/09/19,0.0
1010,23/09/19,25.0
1011,24/09/19,5.0
1012,24/09/19,0.0
1013,24/09/19,0.0
1014,24/09/19,0.0
1015,24/09/19,0.0
1016,24/09/19,0.0
1017,24/09/19,0.0
1018,24/09/19,0.0
1019,24/09/19,0.0
1020,24/09/19,0.0
1021,24/09/19,0.0
1022,24/09/19,0.0
1023,24/09/19,-2.4999999999999996
1024,24/09/19,0.0
1025,24/09/19,5.714285714285714
1026,24/09/19,0.0
1027,24/09/19,0.0
1028,24/09/19,0.0
1029,24/09/19,0.0
1030,25/09/19,0.0
1031,25/09/19,0.0
1032,25/09/19,0.0
1033,25/09/19,0.0
1034,25/09/19,0.0
1035,25/09/19,0.0
1036,25/09/19,11.11111111111111
1037,25/09/19,0.0
1038,25/09/19,0.0
1039,26/09/19,0.0
1040,26/09/19,0.0
1041,26/09/19,0.0
1042,26/09/19,0.0
1043,26/09/19,0.0
1044,29/09/19,0.0
1045,30/09/19,0.0
1046,30/09/19,0.0
1047,30/09/19,0.0
1048,30/09/19,-20.0
1049,01/10/19,0.0
1050,01/10/19,0.0
1051,02/10/19,3.7500000000000004
1052,03/10/19,0.0
1053,03/10/19,54.083333333333336
1054,04/10/19,22.500000000000004
1055,04/10/19,0.0
1056,05/10/19,0.0
1057,05/10/19,0.0
1058,05/10/19,0.0
1059,05/10/19,0.0
1060,05/10/19,0.0
1061,05/10/19,0.0
1062,06/10/19,-10.0
1063,07/10/19,0.0
1064,07/10/19,0.0
1065,07/10/19,0.0
1066,07/10/19,0.0
1067,07/10/19,0.0
1068,07/10/19,0.0
1069,07/10/19,0.0
1070,07/10/19,0.0
1071,07/10/19,0.0
1072,08/10/19,0.0
1073,08/10/19,0.0
1074,09/10/19,0.0
1075,09/10/19,0.0
1076,09/10/19,0.0
1077,09/10/19,0.0
1078,09/10/19,0.0
1079,09/10/19,0.0
1080,09/10/19,0.0
1081,09/10/19,0.0
1082,09/10/19,0.0
1083,09/10/19,0.0
1084,09/10/19,25.0
1085,09/10/19,0.0
1086,09/10/19,0.0
